grade_uid,card_uid,grade_cl_card_id,card_url,grader,grade,qualifier,grade_label_raw,population,sales_status,sales_count,eligible_for_model,exclusion_reason,player_id,player_name,sport,cl_card_id,card_year,card_set,card_number,parallel,serial,is_rookie,is_auto,title_raw,img_url,grade_numeric,search_text
raw-1163d0e55edbb54535c2,baf42db299ab0d2ec9ae,3FK0qKhU3dH9VyuvckTx,,SGC,6,,SGC 6,,RAW_RECOVERED,36,1,,P0002,Mickey Mantle,Baseball,3FK0qKhU3dH9VyuvckTx,1959,Topps,10,Base,,0,0,1959 Topps Mickey Mantle #10 [Base] PSA 6,,6.0,Mickey Mantle 1959 Topps #10 Base SGC 6
raw-992a35da3fe6d13e48de,baf42db299ab0d2ec9ae,3FK0qKhU3dH9VyuvckTx,,SGC,6.5,,SGC 6.5,,RAW_RECOVERED,9,1,,P0002,Mickey Mantle,Baseball,3FK0qKhU3dH9VyuvckTx,1959,Topps,10,Base,,0,0,1959 Topps Mickey Mantle #10 [Base] PSA 6,,6.5,Mickey Mantle 1959 Topps #10 Base SGC 6.5
raw-3b4d2ce3120ee767ee42,baf42db299ab0d2ec9ae,3FK0qKhU3dH9VyuvckTx,,SGC,7,,SGC 7,,RAW_RECOVERED,21,1,,P0002,Mickey Mantle,Baseball,3FK0qKhU3dH9VyuvckTx,1959,Topps,10,Base,,0,0,1959 Topps Mickey Mantle #10 [Base] PSA 6,,7.0,Mickey Mantle 1959 Topps #10 Base SGC 7
raw-90200f08e40b174f4088,baf42db299ab0d2ec9ae,3FK0qKhU3dH9VyuvckTx,,SGC,7.5,,SGC 7.5,,RAW_RECOVERED,4,1,,P0002,Mickey Mantle,Baseball,3FK0qKhU3dH9VyuvckTx,1959,Topps,10,Base,,0,0,1959 Topps Mickey Mantle #10 [Base] PSA 6,,7.5,Mickey Mantle 1959 Topps #10 Base SGC 7.5
raw-4ca19f51cd13d9a57a3f,baf42db299ab0d2ec9ae,3FK0qKhU3dH9VyuvckTx,,SGC,8,,SGC 8,,RAW_RECOVERED,5,1,,P0002,Mickey Mantle,Baseball,3FK0qKhU3dH9VyuvckTx,1959,Topps,10,Base,,0,0,1959 Topps Mickey Mantle #10 [Base] PSA 6,,8.0,Mickey Mantle 1959 Topps #10 Base SGC 8
raw-137d7c414a4e913c67dc,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BGS,1.5,,BGS 1.5,,RAW_RECOVERED,2,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,1.5,Mickey Mantle 1960 Topps #350 Base BGS 1.5
raw-c70166cc16b4dbca1b7d,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BGS,2.5,,BGS 2.5,,RAW_RECOVERED,3,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,2.5,Mickey Mantle 1960 Topps #350 Base BGS 2.5
raw-43a4e66e98e340bce898,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BGS,3,,BGS 3,,RAW_RECOVERED,4,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,3.0,Mickey Mantle 1960 Topps #350 Base BGS 3
raw-792e3c7f7bbfd13f9b65,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BGS,3.5,,BGS 3.5,,RAW_RECOVERED,5,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,3.5,Mickey Mantle 1960 Topps #350 Base BGS 3.5
raw-5c8baa4358a5d73201de,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BGS,4,,BGS 4,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,4.0,Mickey Mantle 1960 Topps #350 Base BGS 4
raw-7c1073eb277e47bbae80,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BGS,4.5,,BGS 4.5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,4.5,Mickey Mantle 1960 Topps #350 Base BGS 4.5
raw-fc0539a0b6880f7ea5e5,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BGS,5,,BGS 5,,RAW_RECOVERED,5,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,5.0,Mickey Mantle 1960 Topps #350 Base BGS 5
raw-1c69768fa6d0fd5c30fc,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BGS,6.5,,BGS 6.5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,6.5,Mickey Mantle 1960 Topps #350 Base BGS 6.5
raw-86bd1272e94cb5d4b620,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BGS,8.5,,BGS 8.5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,8.5,Mickey Mantle 1960 Topps #350 Base BGS 8.5
raw-7d69d5daf760f133c669,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BVG,1,,BVG 1,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,1.0,Mickey Mantle 1960 Topps #350 Base BVG 1
raw-aa9071c7ba3342dac6bb,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BVG,1.5,,BVG 1.5,,RAW_RECOVERED,3,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,1.5,Mickey Mantle 1960 Topps #350 Base BVG 1.5
raw-e07661b6634b50122084,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BVG,2,,BVG 2,,RAW_RECOVERED,5,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,2.0,Mickey Mantle 1960 Topps #350 Base BVG 2
raw-7f1b39330844fedccef3,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BVG,2.5,,BVG 2.5,,RAW_RECOVERED,3,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,2.5,Mickey Mantle 1960 Topps #350 Base BVG 2.5
5442de094d4d6f121182,55001e09a757edf98dd7,,,BVG,3,,BVG 3,,COMPLETE,14,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,3.0,Mickey Mantle 1960 Topps #350 Base BVG 3
raw-e58454dffece9731afe8,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BVG,3.5,,BVG 3.5,,RAW_RECOVERED,9,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,3.5,Mickey Mantle 1960 Topps #350 Base BVG 3.5
c5b60738308dfe2cce0b,55001e09a757edf98dd7,,,BVG,4,,BVG 4,,COMPLETE,12,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,4.0,Mickey Mantle 1960 Topps #350 Base BVG 4
raw-12dda5eed1d5ba6bbe53,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BVG,4.5,,BVG 4.5,,RAW_RECOVERED,6,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,4.5,Mickey Mantle 1960 Topps #350 Base BVG 4.5
c2e28e238113691cdb99,55001e09a757edf98dd7,,,BVG,5,,BVG 5,,COMPLETE,8,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,5.0,Mickey Mantle 1960 Topps #350 Base BVG 5
raw-6b167b5032263eaba2f2,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BVG,5.5,,BVG 5.5,,RAW_RECOVERED,7,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,5.5,Mickey Mantle 1960 Topps #350 Base BVG 5.5
9eb832f508054879f1fc,55001e09a757edf98dd7,,,BVG,6,,BVG 6,,COMPLETE,8,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,6.0,Mickey Mantle 1960 Topps #350 Base BVG 6
raw-5a46d176cd6d0ac476ea,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BVG,6.5,,BVG 6.5,,RAW_RECOVERED,4,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,6.5,Mickey Mantle 1960 Topps #350 Base BVG 6.5
8651ff024005cdba60bb,55001e09a757edf98dd7,,,BVG,7,,BVG 7,,COMPLETE,4,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,7.0,Mickey Mantle 1960 Topps #350 Base BVG 7
raw-6d9c11ac9fd691e0e284,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BVG,7.5,,BVG 7.5,,RAW_RECOVERED,3,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,7.5,Mickey Mantle 1960 Topps #350 Base BVG 7.5
ac89574ffbecaffa9d81,55001e09a757edf98dd7,,,BVG,8,,BVG 8,,COMPLETE,3,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,8.0,Mickey Mantle 1960 Topps #350 Base BVG 8
raw-4839280ebeb8e67c3b32,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,BVG,8.5,,BVG 8.5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,8.5,Mickey Mantle 1960 Topps #350 Base BVG 8.5
raw-a805348eb6c60f502f15,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CGC,1.5,,CGC 1.5,,RAW_RECOVERED,2,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,1.5,Mickey Mantle 1960 Topps #350 Base CGC 1.5
raw-a353f1fb260f18d4b172,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CGC,2.5,,CGC 2.5,,RAW_RECOVERED,2,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,2.5,Mickey Mantle 1960 Topps #350 Base CGC 2.5
raw-6e05f3dda5963bc0efef,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CGC,3,,CGC 3,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,3.0,Mickey Mantle 1960 Topps #350 Base CGC 3
raw-fc3745dfb335be2b24d4,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CGC,3.5,,CGC 3.5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,3.5,Mickey Mantle 1960 Topps #350 Base CGC 3.5
raw-1a776ceec2b0de5528b0,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CGC,4.5,,CGC 4.5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,4.5,Mickey Mantle 1960 Topps #350 Base CGC 4.5
raw-aa6fde085c620f12aad4,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CGC,5,,CGC 5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,5.0,Mickey Mantle 1960 Topps #350 Base CGC 5
raw-c71a23970d3ae4499bf5,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CGC,5.5,,CGC 5.5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,5.5,Mickey Mantle 1960 Topps #350 Base CGC 5.5
raw-b606649ab43534510274,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CSG,1,,CSG 1,,RAW_RECOVERED,3,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,1.0,Mickey Mantle 1960 Topps #350 Base CSG 1
raw-944db959f43867adf210,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CSG,1.5,,CSG 1.5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,1.5,Mickey Mantle 1960 Topps #350 Base CSG 1.5
raw-e6b304d69655c9e2a11a,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CSG,2.5,,CSG 2.5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,2.5,Mickey Mantle 1960 Topps #350 Base CSG 2.5
raw-59b67c7ce64a02ae7ff0,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,CSG,6.5,,CSG 6.5,,RAW_RECOVERED,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,6.5,Mickey Mantle 1960 Topps #350 Base CSG 6.5
8cf050fc47e6f3700003,55001e09a757edf98dd7,,,PSA,1,,PSA 1,,COMPLETE,179,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,1.0,Mickey Mantle 1960 Topps #350 Base PSA 1
5a2612d3177db517773b,55001e09a757edf98dd7,,,PSA,1.5,,PSA 1.5,,COMPLETE,72,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,1.5,Mickey Mantle 1960 Topps #350 Base PSA 1.5
c910b17238ebaa3c84bd,55001e09a757edf98dd7,,,PSA,2,,PSA 2,,COMPLETE,203,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,2.0,Mickey Mantle 1960 Topps #350 Base PSA 2
00c432cee3afdad21406,55001e09a757edf98dd7,,,PSA,2.5,,PSA 2.5,,COMPLETE,30,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,2.5,Mickey Mantle 1960 Topps #350 Base PSA 2.5
244a5a6d6c881429af48,55001e09a757edf98dd7,,,PSA,3,,PSA 3,,COMPLETE,265,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,3.0,Mickey Mantle 1960 Topps #350 Base PSA 3
e3accd604acef5e06199,55001e09a757edf98dd7,,,PSA,3.5,,PSA 3.5,,COMPLETE,18,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,3.5,Mickey Mantle 1960 Topps #350 Base PSA 3.5
57a21570a68b392b8202,55001e09a757edf98dd7,,,PSA,4,,PSA 4,,COMPLETE,310,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,4.0,Mickey Mantle 1960 Topps #350 Base PSA 4
41debf61cd35a3ba37ac,55001e09a757edf98dd7,,,PSA,4.5,,PSA 4.5,,COMPLETE,9,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,4.5,Mickey Mantle 1960 Topps #350 Base PSA 4.5
31b0b71de6b2de23ff9d,55001e09a757edf98dd7,,,PSA,5,,PSA 5,,COMPLETE,256,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,5.0,Mickey Mantle 1960 Topps #350 Base PSA 5
a1a54f1c9b2c3cc595a2,55001e09a757edf98dd7,,,PSA,5.5,,PSA 5.5,,COMPLETE,5,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,5.5,Mickey Mantle 1960 Topps #350 Base PSA 5.5
16fc0cd107bc36a591f0,55001e09a757edf98dd7,,,PSA,6,,PSA 6,,COMPLETE,212,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,6.0,Mickey Mantle 1960 Topps #350 Base PSA 6
3ffa7425915727a7a00a,55001e09a757edf98dd7,,,PSA,6.5,,PSA 6.5,,COMPLETE,8,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,6.5,Mickey Mantle 1960 Topps #350 Base PSA 6.5
3c0aab50834d9aeb1c5f,55001e09a757edf98dd7,,,PSA,7,,PSA 7,,COMPLETE,98,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,7.0,Mickey Mantle 1960 Topps #350 Base PSA 7
b748e9d55c4bd284ec3c,55001e09a757edf98dd7,,,PSA,7.5,,PSA 7.5,,COMPLETE,1,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,7.5,Mickey Mantle 1960 Topps #350 Base PSA 7.5
54909f7183e946b9d25e,55001e09a757edf98dd7,,,PSA,8,,PSA 8,,COMPLETE,28,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,8.0,Mickey Mantle 1960 Topps #350 Base PSA 8
1a92639d986efdba3a2c,55001e09a757edf98dd7,,,PSA,8.5,,PSA 8.5,,COMPLETE,0,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,8.5,Mickey Mantle 1960 Topps #350 Base PSA 8.5
1a95f9c1e95819efd9b1,55001e09a757edf98dd7,,,PSA,9,,PSA 9,,COMPLETE,0,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,9.0,Mickey Mantle 1960 Topps #350 Base PSA 9
raw-a28ba0ee401ec01ff1a1,55001e09a757edf98dd7,8cJI4yD8YpM5GtMV81Js,,PSA,10,,PSA 10,,RAW_RECOVERED,2,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,10.0,Mickey Mantle 1960 Topps #350 Base PSA 10
2a6c7f0e17b5d426957e,55001e09a757edf98dd7,,,SGC,1,,SGC 1,,COMPLETE,113,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,1.0,Mickey Mantle 1960 Topps #350 Base SGC 1
c33e1cbf7ac2ae450e5d,55001e09a757edf98dd7,,,SGC,1.5,,SGC 1.5,,COMPLETE,80,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,1.5,Mickey Mantle 1960 Topps #350 Base SGC 1.5
21e6151a74db73718260,55001e09a757edf98dd7,,,SGC,2,,SGC 2,,COMPLETE,83,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,2.0,Mickey Mantle 1960 Topps #350 Base SGC 2
86554e2e5ab7afa2d7a0,55001e09a757edf98dd7,,,SGC,2.5,,SGC 2.5,,COMPLETE,57,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,2.5,Mickey Mantle 1960 Topps #350 Base SGC 2.5
df25cfbe399f43368503,55001e09a757edf98dd7,,,SGC,3,,SGC 3,,COMPLETE,125,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,3.0,Mickey Mantle 1960 Topps #350 Base SGC 3
52c493fd5fd022b9d3b5,55001e09a757edf98dd7,,,SGC,3.5,,SGC 3.5,,COMPLETE,24,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,3.5,Mickey Mantle 1960 Topps #350 Base SGC 3.5
963e237430426b361e5a,55001e09a757edf98dd7,,,SGC,4,,SGC 4,,COMPLETE,99,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,4.0,Mickey Mantle 1960 Topps #350 Base SGC 4
890ad9942199f6f47267,55001e09a757edf98dd7,,,SGC,4.5,,SGC 4.5,,COMPLETE,59,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,4.5,Mickey Mantle 1960 Topps #350 Base SGC 4.5
89cca41b2eaddbe874a3,55001e09a757edf98dd7,,,SGC,5,,SGC 5,,COMPLETE,93,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,5.0,Mickey Mantle 1960 Topps #350 Base SGC 5
1067c9c60a227c0e0617,55001e09a757edf98dd7,,,SGC,5.5,,SGC 5.5,,COMPLETE,17,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,5.5,Mickey Mantle 1960 Topps #350 Base SGC 5.5
6abe785886c73e8ff6c1,55001e09a757edf98dd7,,,SGC,6,,SGC 6,,COMPLETE,19,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,6.0,Mickey Mantle 1960 Topps #350 Base SGC 6
79e212c9e22774a65bee,55001e09a757edf98dd7,,,SGC,6.5,,SGC 6.5,,COMPLETE,9,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,6.5,Mickey Mantle 1960 Topps #350 Base SGC 6.5
0ebc4614ee3ca10d98b7,55001e09a757edf98dd7,,,SGC,7,,SGC 7,,COMPLETE,9,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,7.0,Mickey Mantle 1960 Topps #350 Base SGC 7
a3f62a4cbf85a6320a66,55001e09a757edf98dd7,,,SGC,7.5,,SGC 7.5,,COMPLETE,3,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,7.5,Mickey Mantle 1960 Topps #350 Base SGC 7.5
3f4b2c7176246c8ee6de,55001e09a757edf98dd7,,,SGC,8,,SGC 8,,COMPLETE,3,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,8.0,Mickey Mantle 1960 Topps #350 Base SGC 8
7f4864790ad6dbd3b941,55001e09a757edf98dd7,,,SGC,8.5,,SGC 8.5,,COMPLETE,0,1,,P0002,Mickey Mantle,Baseball,8cJI4yD8YpM5GtMV81Js,1960,Topps,350,Base,,0,0,1960 Topps Mickey Mantle #350 [Base] PSA 6,,8.5,Mickey Mantle 1960 Topps #350 Base SGC 8.5
